"","LOF","Mahalanobis","kMeans","ChiSq","BoxPlot","MAD","threeSigma"
"3722",1,0,1,NA,0,1,1
"3723",0,0,0,NA,0,1,0
"3724",0,0,0,NA,0,1,0
"3725",0,0,0,NA,0,1,0
"3726",1,1,0,NA,1,1,1
"3727",1,1,0,NA,1,1,1
"3728",0,1,0,NA,1,1,1
"3729",1,1,0,NA,1,1,1
"3730",0,0,0,NA,0,1,0
"3731",1,1,0,NA,1,1,1
"3732",0,0,0,NA,0,1,1
"3733",1,0,0,NA,0,1,0
"3734",0,0,0,NA,0,1,0
"3735",0,0,0,NA,0,1,0
"3736",0,0,0,NA,0,1,0
"3737",0,1,0,NA,1,1,1
"3738",0,0,0,NA,0,1,0
"3739",0,0,1,NA,0,1,0
"3740",1,1,0,NA,1,1,1
"3741",0,0,1,NA,0,1,0
"3742",0,0,0,NA,1,1,0
"3743",0,0,0,NA,0,1,0
"3744",0,0,0,NA,1,1,0
"3745",0,0,0,NA,0,1,0
"3746",1,0,0,NA,1,1,0
"3747",0,0,0,NA,1,1,1
"3748",0,0,0,NA,0,1,0
"3749",0,1,1,NA,0,1,1
"3750",0,0,1,NA,1,1,0
"3751",1,1,1,NA,1,1,1
"3752",1,0,1,NA,1,1,1
"3753",1,0,0,NA,0,1,0
"3754",1,0,1,NA,1,1,0
"3755",1,1,0,NA,0,1,1
"3756",0,0,0,NA,0,0,0
"3757",0,0,1,NA,1,1,1
"3758",0,0,0,NA,0,1,0
"3759",1,1,0,NA,1,1,1
"3760",1,0,0,NA,0,1,0
"3761",1,1,0,NA,1,1,1
"3762",1,0,0,NA,0,1,1
"3763",1,1,0,NA,0,1,1
"3764",1,1,0,NA,1,1,1
"3765",0,0,0,NA,0,1,0
"3766",0,1,0,NA,0,1,1
"3767",0,0,1,NA,0,0,0
"3768",0,1,0,NA,1,1,1
"3769",0,0,1,NA,0,1,0
"3770",0,0,0,NA,0,1,0
"3771",0,0,0,NA,1,1,0
"3772",1,0,0,NA,1,1,1
"3773",0,0,0,NA,1,1,0
"3774",1,1,0,NA,1,1,1
"3775",1,0,0,NA,1,1,0
"3776",0,0,0,NA,1,1,0
"3777",0,0,1,NA,1,1,0
"3778",1,1,0,NA,1,1,1
"3779",1,1,0,NA,1,1,1
"3780",0,0,1,NA,1,1,0
"3781",0,0,0,NA,1,1,0
"3782",1,1,0,NA,1,1,1
"3783",0,1,0,NA,1,1,1
"3784",1,1,0,NA,1,1,1
"3785",0,0,0,NA,0,1,0
"3786",0,0,0,NA,0,1,0
"3787",1,1,0,NA,1,1,1
"3788",1,1,0,NA,1,1,1
"3789",1,1,1,NA,1,1,1
"3790",0,0,1,NA,1,1,0
"3791",1,0,0,NA,1,1,0
"3792",1,0,0,NA,0,1,1
"3793",0,0,0,NA,1,1,0
"3794",0,0,0,NA,1,1,1
"3795",0,1,1,NA,1,1,1
"3796",1,1,0,NA,1,1,1
"3797",1,1,0,NA,1,1,1
"3798",0,0,0,NA,0,1,0
"3799",0,0,0,NA,0,1,0
"3800",0,0,0,NA,0,1,0
"3801",0,0,1,NA,0,1,0
"3802",0,0,0,NA,0,0,0
"3803",1,0,1,NA,1,1,0
"3804",1,1,0,NA,1,1,1
"3805",0,0,0,NA,0,1,1
"3806",0,0,0,NA,0,1,1
"3807",1,0,1,NA,1,1,0
"3808",1,0,0,NA,0,1,0
"3809",0,0,0,NA,0,1,1
"3810",0,1,0,NA,1,1,1
"3811",1,1,0,NA,1,1,1
"3812",1,1,0,NA,1,1,1
"3813",0,0,0,NA,0,1,0
"3814",0,0,0,NA,0,1,0
"3815",1,1,0,NA,0,1,1
"3816",0,0,0,NA,0,0,0
"3817",0,0,0,NA,0,1,0
"3818",0,0,0,NA,1,1,1
"3819",0,0,0,NA,0,1,0
"3820",0,0,0,NA,0,1,0
"3821",1,1,0,NA,1,1,1
"3822",1,0,1,NA,1,1,0
"3823",1,1,0,NA,1,1,1
"3824",0,0,1,NA,1,1,0
"3825",1,1,0,NA,0,1,1
"3826",0,0,0,NA,0,1,0
"3827",0,1,1,NA,1,1,1
"3828",1,1,0,NA,1,1,1
"3829",1,0,0,NA,0,1,1
"3830",0,0,0,NA,0,1,0
"3831",0,0,0,NA,0,1,0
"3832",0,0,0,NA,1,1,0
"3833",0,0,0,NA,0,1,0
"3834",0,0,0,NA,0,1,0
"3835",1,1,1,NA,0,1,1
"3836",1,1,0,NA,1,1,1
"3837",0,0,0,NA,0,1,0
"3838",1,1,0,NA,1,1,1
"3839",1,1,0,NA,1,1,1
"3840",0,0,0,NA,1,1,0
"3841",0,0,0,NA,1,1,0
"3842",0,0,1,NA,0,1,0
"3843",0,0,1,NA,0,1,0
"3844",0,0,0,NA,1,1,1
"3845",1,1,0,NA,1,1,1
"3846",1,1,0,NA,1,1,1
"3847",0,0,0,NA,0,1,0
"3848",1,1,1,NA,1,1,1
"3849",0,0,0,NA,0,1,0
"3850",0,1,0,NA,1,1,1
"3851",0,1,0,NA,1,1,1
"3852",1,1,0,NA,0,1,1
"3853",0,0,0,NA,0,1,0
"3854",0,0,1,NA,1,1,0
"3855",1,1,0,NA,0,1,1
"3856",1,1,0,NA,1,1,1
"3857",0,1,0,NA,1,1,1
"3858",0,0,0,NA,0,1,1
"3859",0,0,0,NA,1,1,0
"3860",0,0,1,NA,1,1,0
"3861",0,0,0,NA,1,1,1
"3862",0,0,1,NA,1,1,0
"3863",0,1,0,NA,1,1,1
"3864",0,1,0,NA,1,1,1
"3865",0,0,0,NA,0,1,0
"3866",1,1,0,NA,0,1,1
"3867",0,0,0,NA,0,1,0
"3868",0,1,0,NA,1,1,1
"3869",0,0,0,NA,0,1,0
"3870",1,1,0,NA,1,1,1
"3871",1,0,0,NA,0,1,1
"3872",0,0,0,NA,1,1,1
"3873",0,0,0,NA,1,1,0
"3874",1,0,0,NA,0,1,1
"3875",1,1,0,NA,1,1,1
"3876",0,1,0,NA,1,1,1
"3877",0,0,0,NA,0,1,0
"3878",0,0,1,NA,1,1,1
"3879",0,0,1,NA,1,1,1
"3880",1,1,0,NA,0,1,1
"3881",0,0,0,NA,1,1,1
"3882",1,0,1,NA,1,1,1
"3883",0,0,0,NA,1,1,1
"3884",1,1,0,NA,0,1,1
"3885",1,0,1,NA,1,1,0
"3886",0,0,0,NA,0,1,0
"3887",1,0,0,NA,0,1,1
"3888",0,0,0,NA,0,1,0
"3889",1,1,0,NA,1,1,1
"3890",0,0,1,NA,1,1,0
"3891",0,0,0,NA,1,1,1
"3892",1,1,0,NA,0,1,1
"3893",0,0,0,NA,0,1,0
"3894",1,1,0,NA,1,1,1
"3895",1,0,1,NA,0,1,0
"3896",0,0,0,NA,0,1,0
"3897",1,1,0,NA,1,1,1
"3898",1,0,1,NA,1,1,0
"3899",0,0,0,NA,1,1,1
"3900",0,0,0,NA,0,0,0
"3901",0,0,0,NA,0,0,0
"3902",0,0,0,NA,1,1,0
"3903",1,0,0,NA,0,0,0
"3904",1,0,0,NA,0,1,0
"3905",0,0,0,NA,0,1,0
"3906",0,0,1,NA,0,1,0
"3907",0,1,0,NA,0,1,1
"3908",0,0,1,NA,1,1,0
"3909",0,0,0,NA,0,1,0
"3910",0,0,0,NA,0,1,0
"3911",0,1,1,NA,1,1,1
"3912",0,0,0,NA,1,1,0
"3913",1,1,1,NA,0,1,1
"3914",1,1,1,NA,0,1,1
"3915",0,0,1,NA,1,1,0
"3916",1,0,0,NA,0,1,1
"3917",0,0,0,NA,1,1,0
"3918",1,1,0,NA,0,1,1
"3919",0,0,0,NA,0,1,0
"3920",0,1,0,NA,1,1,1
"3921",0,0,0,NA,0,0,0
"3922",0,1,0,NA,1,1,1
"3923",0,0,0,NA,0,1,0
"3924",0,0,0,NA,0,1,0
"3925",0,0,1,NA,0,1,1
"3926",0,0,1,NA,1,1,0
"3927",0,0,0,NA,0,1,0
"3928",0,0,1,NA,1,1,0
"3929",0,1,0,NA,1,1,1
"3930",0,0,1,NA,1,1,0
"3931",0,0,0,NA,1,1,1
"3932",0,0,0,NA,0,1,0
"3933",1,1,0,NA,1,1,1
"3934",0,0,0,NA,1,1,0
"3935",0,0,0,NA,1,1,1
"3936",0,0,0,NA,0,1,0
"3937",1,1,1,NA,1,1,1
"3938",0,0,0,NA,0,1,1
"3939",0,0,1,NA,1,1,0
"3940",0,0,0,NA,1,1,1
"3941",1,1,0,NA,1,1,1
"3942",0,0,1,NA,1,1,0
"3943",1,0,1,NA,1,1,0
"3944",1,1,0,NA,1,1,1
"3945",0,0,1,NA,0,1,1
"3946",0,1,1,NA,1,1,1
"3947",1,1,0,NA,1,1,1
"3948",1,1,1,NA,1,1,1
"3949",1,1,0,NA,1,1,1
"3950",1,0,0,NA,1,1,1
"3951",0,1,0,NA,1,1,1
"3952",1,1,0,NA,1,1,1
"3953",0,0,0,NA,1,1,0
"3954",0,0,0,NA,0,1,0
"3955",0,0,0,NA,1,1,0
"3956",0,0,0,NA,0,0,0
"3957",0,1,1,NA,1,1,1
"3958",1,1,0,NA,1,1,1
"3959",0,0,0,NA,1,1,0
"3960",0,1,0,NA,0,1,1
"3961",0,0,0,NA,0,1,0
"3962",0,1,0,NA,1,1,1
"3963",1,1,0,NA,1,1,1
"3964",1,1,0,NA,1,1,1
"3965",0,1,1,NA,1,1,1
"3966",0,0,0,NA,1,1,0
"3967",0,0,0,NA,0,1,1
"3968",0,0,0,NA,1,1,0
"3969",0,0,0,NA,0,1,0
"3970",0,0,1,NA,1,1,1
"3971",0,0,0,NA,0,1,0
"3972",0,0,0,NA,0,1,0
"3973",0,0,1,NA,1,1,0
"3974",0,0,1,NA,0,1,1
"3975",0,0,0,NA,1,1,0
"3976",0,0,0,NA,1,1,0
"3977",0,0,0,NA,0,1,0
"3978",0,0,0,NA,1,1,0
"3979",1,0,0,NA,0,1,0
"3980",1,1,0,NA,1,1,1
"3981",0,0,1,NA,0,1,0
"3982",1,0,1,NA,1,1,0
"3983",0,1,0,NA,0,1,0
"3984",0,0,0,NA,0,1,0
"3985",0,0,0,NA,1,1,0
"3986",1,0,0,NA,0,1,0
"3987",0,0,1,NA,1,1,0
"3988",0,0,0,NA,0,0,0
"3989",0,0,0,NA,0,0,0
"3990",0,0,0,NA,1,1,1
"3991",0,0,0,NA,1,1,0
"3992",0,0,0,NA,1,1,0
"3993",1,1,0,NA,1,1,1
"3994",0,0,0,NA,1,1,0
"3995",1,0,0,NA,0,1,0
"3996",0,0,0,NA,1,1,0
"3997",1,1,0,NA,1,1,1
"3998",1,1,0,NA,1,1,1
"3999",1,1,0,NA,1,1,1
"4000",0,0,1,NA,0,1,0
"4001",1,1,0,NA,1,1,1
"4002",0,0,1,NA,0,1,1
"4003",1,1,0,NA,1,1,1
"4004",1,0,0,NA,0,1,1
"4005",1,1,0,NA,1,1,1
"4006",0,0,0,NA,0,1,0
"4007",1,1,0,NA,1,1,1
"4008",0,0,0,NA,0,1,0
"4009",0,0,0,NA,1,1,1
"4010",1,1,0,NA,0,1,1
"4011",0,1,0,NA,0,1,1
"4012",0,1,0,NA,1,1,1
"4013",0,0,1,NA,1,1,0
"4014",1,1,0,NA,1,1,1
"4015",0,0,0,NA,1,1,0
"4016",0,0,0,NA,1,1,0
"4017",1,1,0,NA,1,1,1
"4018",1,0,0,NA,1,1,1
"4019",0,0,0,NA,0,1,0
"4020",0,1,0,NA,1,1,1
"4021",0,1,0,NA,1,1,1
"4022",0,0,0,NA,0,1,1
"4023",0,0,0,NA,0,1,1
"4024",0,0,0,NA,0,1,0
"4025",1,0,0,NA,1,1,0
"4026",0,0,0,NA,1,1,0
"4027",1,1,0,NA,1,1,1
"4028",0,0,1,NA,0,1,0
"4029",0,1,0,NA,1,1,0
"4030",0,0,0,NA,0,1,0
"4031",1,0,0,NA,0,1,0
"4032",0,0,0,NA,0,1,0
"4033",0,0,0,NA,1,1,1
"4034",1,1,0,NA,1,1,1
"4035",1,1,0,NA,1,1,1
"4036",0,0,0,NA,0,1,0
"4037",1,1,0,NA,1,1,1
"4038",1,0,0,NA,0,1,0
"4039",1,1,0,NA,1,1,1
"4040",0,1,0,NA,1,1,1
"4041",1,0,0,NA,0,1,0
"4042",0,0,0,NA,0,1,1
"4043",0,0,0,NA,1,1,0
"4044",0,0,0,NA,0,1,0
"4045",1,0,0,NA,0,1,0
"4046",1,1,0,NA,1,1,1
"4047",0,0,0,NA,1,1,1
"4048",1,1,0,NA,1,1,1
"4049",0,0,0,NA,0,1,0
"4050",0,0,0,NA,1,1,1
"4051",0,0,0,NA,1,1,0
"4052",0,0,0,NA,1,1,0
"4053",0,0,0,NA,0,1,0
"4054",1,0,0,NA,0,1,0
"4055",1,1,0,NA,1,1,1
"4056",0,0,0,NA,0,1,0
"4057",0,0,0,NA,0,1,1
"4058",0,0,0,NA,0,1,0
"4059",0,0,0,NA,1,1,0
"4060",0,0,0,NA,0,1,0
"4061",0,0,0,NA,1,1,0
"4062",0,1,0,NA,0,1,1
"4063",0,1,0,NA,1,1,1
"4064",0,0,0,NA,0,1,0
"4065",0,0,0,NA,0,1,0
"4066",1,1,0,NA,1,1,1
"4067",0,1,0,NA,1,1,1
"4068",1,0,0,NA,0,1,0
"4069",0,0,0,NA,1,1,1
"4070",0,0,0,NA,0,1,0
"4071",0,0,0,NA,0,1,0
"4072",0,0,0,NA,0,1,0
"4073",0,0,0,NA,0,1,0
"4074",0,0,0,NA,0,1,0
"4075",0,0,0,NA,1,1,0
"4076",1,0,0,NA,0,1,1
"4077",1,0,0,NA,0,1,0
"4078",0,1,0,NA,1,1,1
"4079",1,1,0,NA,1,1,1
"4080",1,0,0,NA,1,1,1
"4081",1,0,0,NA,0,1,0
"4082",1,1,0,NA,1,1,1
"4083",1,1,0,NA,1,1,1
"4084",1,1,0,NA,1,1,1
"4085",1,0,0,NA,1,1,1
"4086",0,0,0,NA,0,1,0
"4087",0,0,0,NA,1,1,0
"4088",0,0,0,NA,0,1,0
"4089",0,0,0,NA,0,1,1
"4090",1,1,0,NA,0,1,1
"4091",1,0,0,NA,0,1,1
"4092",0,0,0,NA,0,1,0
"4093",1,1,0,NA,1,1,1
"4094",0,0,1,NA,0,1,0
"4095",1,0,0,NA,0,1,0
"4096",1,0,0,NA,1,1,0
"4097",0,1,0,NA,0,1,1
"4098",1,0,0,NA,1,1,1
"4099",0,0,0,NA,0,1,0
"4100",0,0,0,NA,0,1,0
"4101",1,0,0,NA,0,1,0
"4102",0,0,0,NA,0,1,0
"4103",1,1,0,NA,0,1,1
"4104",1,0,0,NA,0,1,0
"4105",0,0,0,NA,0,1,0
"4106",0,0,0,NA,0,1,1
"4107",0,0,0,NA,0,1,0
"4108",0,0,0,NA,0,1,0
"4109",1,0,0,NA,0,1,1
"4110",1,0,0,NA,0,1,1
"4111",0,0,0,NA,0,1,0
"4112",1,0,0,NA,1,1,0
"4113",1,1,0,NA,1,1,1
"4114",0,0,0,NA,1,1,1
"4115",1,0,0,NA,0,1,0
"4116",0,0,0,NA,0,1,0
"4117",0,0,0,NA,1,1,0
"4118",0,0,0,NA,0,1,0
"4119",0,0,0,NA,0,1,0
"4120",0,1,0,NA,0,1,1
"4121",0,1,0,NA,0,1,1
"4122",0,0,0,NA,1,1,1
"4123",0,0,0,NA,1,1,1
"4124",0,0,0,NA,1,1,0
"4125",0,0,0,NA,0,1,0
"4126",0,1,0,NA,1,1,1
"4127",1,0,0,NA,1,1,1
"4128",0,0,0,NA,0,1,0
"4129",1,0,0,NA,0,1,0
"4130",0,0,1,NA,1,1,0
"4131",0,0,0,NA,1,1,1
"4132",0,0,0,NA,1,1,1
"4133",1,0,0,NA,1,1,0
"4134",0,0,0,NA,0,1,0
"4135",0,0,1,NA,0,1,0
"4136",0,1,0,NA,0,1,1
"4137",0,0,0,NA,1,1,1
"4138",0,0,0,NA,1,1,1
"4139",0,0,0,NA,1,1,1
"4140",0,0,0,NA,0,1,0
"4141",0,0,0,NA,0,1,1
"4142",0,0,0,NA,1,1,0
"4143",0,0,0,NA,0,1,0
"4144",0,1,0,NA,1,1,1
"4145",1,0,0,NA,1,1,1
"4146",1,0,0,NA,1,1,1
"4147",0,0,0,NA,0,0,0
"4148",0,1,1,NA,1,1,1
"4149",0,0,0,NA,1,1,0
"4150",0,0,0,NA,1,1,1
"4151",0,0,0,NA,0,1,0
"4152",0,0,0,NA,1,1,0
"4153",1,0,0,NA,1,1,0
"4154",0,1,0,NA,0,1,1
"4155",0,0,0,NA,1,1,0
"4156",0,0,0,NA,1,1,1
"4157",0,0,0,NA,1,1,0
"4158",0,0,0,NA,0,1,0
"4159",0,0,0,NA,0,1,0
"4160",0,0,0,NA,0,1,1
"4161",0,0,0,NA,0,1,0
"4162",0,0,1,NA,1,1,0
"4163",0,0,0,NA,0,1,0
"4164",0,0,0,NA,1,1,1
"4165",0,0,0,NA,0,1,1
"4166",0,0,0,NA,0,1,1
"4167",0,0,0,NA,0,1,0
"4168",0,0,0,NA,0,1,0
"4169",0,0,0,NA,0,1,0
"4170",0,0,0,NA,0,1,0
"4171",0,0,1,NA,0,1,0
"4172",0,0,1,NA,0,1,0
"4173",0,0,1,NA,0,1,0
"4174",0,0,1,NA,0,1,0
"4175",0,0,0,NA,0,1,0
"4176",0,0,0,NA,1,1,0
"4177",0,0,0,NA,0,1,0
"4178",0,0,0,NA,0,1,0
"4179",0,0,0,NA,0,1,0
"4180",0,0,0,NA,0,1,0
"4181",0,0,0,NA,0,1,0
"4182",0,0,0,NA,0,1,0
"4183",0,0,0,NA,1,1,0
"4184",0,0,0,NA,0,1,0
"4185",0,0,0,NA,0,1,0
"4186",0,0,0,NA,0,1,1
"4187",0,0,0,NA,0,1,0
"4188",0,0,0,NA,0,1,0
"4189",0,0,0,NA,1,1,0
"4190",0,0,0,NA,1,1,0
"4191",0,0,0,NA,0,1,0
"4192",1,1,0,NA,0,1,1
"4193",0,0,0,NA,1,1,0
"4194",0,1,0,NA,0,1,1
"4195",0,0,0,NA,0,1,0
"4196",0,0,0,NA,1,1,0
"4197",0,0,0,NA,1,1,0
"4198",0,0,0,NA,0,1,0
"4199",0,0,0,NA,1,1,1
"4200",0,0,0,NA,0,1,0
"4201",0,0,0,NA,1,1,0
"4202",0,0,0,NA,0,1,0
"4203",0,0,0,NA,0,1,0
"4204",0,0,0,NA,1,1,1
"4205",0,0,0,NA,1,1,0
"4206",1,0,0,NA,1,1,1
"4207",1,0,0,NA,1,1,0
"4208",1,1,0,NA,1,1,1
"4209",1,0,0,NA,0,1,1
"4210",0,0,0,NA,0,1,0
"4211",0,0,0,NA,1,1,1
"4212",0,0,0,NA,0,1,0
"4213",0,0,0,NA,0,1,0
"4214",0,0,0,NA,1,1,0
"4215",0,0,0,NA,1,1,0
"4216",0,0,0,NA,0,1,0
"4217",1,0,0,NA,0,1,0
"4218",0,0,0,NA,0,1,0
"4219",0,0,0,NA,1,1,0
"4220",0,0,1,NA,0,1,0
"4221",0,0,0,NA,1,1,0
"4222",0,0,0,NA,0,1,0
"4223",0,0,0,NA,0,1,0
"4224",1,1,0,NA,0,1,1
"4225",0,0,0,NA,0,1,0
"4226",0,0,0,NA,0,1,0
"4227",1,0,0,NA,0,1,1
"4228",0,0,0,NA,0,1,0
"4229",0,0,0,NA,0,1,0
"4230",0,0,0,NA,0,1,0
"4231",0,0,0,NA,0,1,1
"4232",0,0,0,NA,0,1,0
"4233",0,0,0,NA,0,1,0
"4234",0,0,0,NA,0,1,0
"4235",1,0,0,NA,1,1,1
"4236",0,0,0,NA,0,1,0
"4237",1,1,0,NA,0,1,1
"4238",1,0,0,NA,1,1,1
"4239",1,0,0,NA,1,1,0
"4240",0,0,0,NA,0,1,0
"4241",0,1,0,NA,1,1,1
"4242",1,0,0,NA,0,1,0
"4243",0,0,0,NA,0,1,0
"4244",0,0,0,NA,0,1,0
"4245",1,1,0,NA,1,1,1
"4246",1,1,0,NA,1,1,1
"4247",1,1,0,NA,1,1,1
"4248",0,0,0,NA,0,1,0
"4249",0,0,0,NA,0,1,0
"4250",0,0,0,NA,0,1,0
"4251",0,0,0,NA,0,1,0
"4252",0,0,0,NA,0,1,0
"4253",0,0,0,NA,0,1,0
"4254",0,0,0,NA,0,1,0
"4255",0,0,0,NA,0,1,0
"4256",1,0,0,NA,0,1,0
"4257",1,1,0,NA,0,1,1
"4258",0,0,0,NA,0,1,1
"4259",0,0,0,NA,1,1,0
"4260",1,1,0,NA,1,1,1
"4261",0,0,0,NA,1,1,1
"4262",1,1,0,NA,1,1,1
"4263",0,0,0,NA,1,1,1
"4264",0,0,0,NA,0,1,1
"4265",0,0,0,NA,1,1,1
"4266",0,1,1,NA,1,1,1
"4267",0,1,0,NA,1,1,1
"4268",0,1,1,NA,1,1,1
"4269",0,1,1,NA,1,1,1
"4270",0,1,1,NA,1,1,1
"4271",0,0,0,NA,0,1,0
"4272",0,0,0,NA,1,1,1
"4273",0,0,0,NA,0,1,0
"4274",1,1,1,NA,1,1,1
"4275",0,0,0,NA,0,1,0
"4276",0,1,1,NA,1,1,1
"4277",1,0,0,NA,1,1,0
"4278",1,1,0,NA,1,1,1
"4279",0,0,0,NA,1,1,0
"4280",1,0,0,NA,1,1,1
"4281",1,1,0,NA,1,1,1
"4282",0,0,1,NA,1,1,0
"4283",0,0,0,NA,1,1,1
"4284",1,1,0,NA,1,1,1
"4285",1,1,0,NA,1,1,1
"4286",0,0,0,NA,1,1,0
"4287",0,0,0,NA,1,1,0
"4288",1,0,0,NA,0,1,1
"4289",0,0,1,NA,0,1,1
"4290",0,0,1,NA,0,1,0
"4291",0,0,0,NA,0,1,1
"4292",1,1,0,NA,1,1,1
"4293",1,1,0,NA,1,1,1
"4294",0,0,0,NA,0,1,0
"4295",0,0,0,NA,0,1,0
"4296",1,0,0,NA,1,1,1
"4297",0,0,0,NA,0,1,0
"4298",0,0,0,NA,0,1,0
"4299",0,0,1,NA,0,1,0
"4300",0,0,0,NA,0,1,0
"4301",1,0,1,NA,0,1,0
"4302",1,1,0,NA,1,1,1
"4303",1,1,1,NA,1,1,1
"4304",1,1,0,NA,1,1,1
"4305",1,1,0,NA,1,1,1
"4306",0,1,1,NA,1,1,1
"4307",0,0,0,NA,1,1,1
"4308",0,0,0,NA,0,1,0
"4309",0,1,1,NA,1,1,1
"4310",0,1,1,NA,1,1,1
"4311",0,1,1,NA,1,1,1
"4312",1,1,1,NA,1,1,1
"4313",1,1,1,NA,1,1,1
"4314",0,0,0,NA,0,1,0
"4315",0,0,0,NA,1,1,0
"4316",0,0,0,NA,0,1,0
"4317",1,1,0,NA,1,1,1
"4318",1,1,0,NA,0,1,1
"4319",0,0,0,NA,0,1,0
"4320",1,1,0,NA,1,1,1
"4321",1,1,0,NA,1,1,1
"4322",0,0,1,NA,1,1,0
"4323",0,0,0,NA,1,1,0
"4324",0,0,0,NA,0,1,0
"4325",0,0,0,NA,0,1,0
"4326",0,1,0,NA,0,1,0
"4327",0,0,0,NA,1,1,0
"4328",0,1,0,NA,1,1,1
"4329",0,0,0,NA,1,1,1
"4330",0,0,0,NA,0,1,0
"4331",0,0,0,NA,1,1,0
"4332",1,1,0,NA,0,1,1
"4333",0,0,1,NA,0,1,0
"4334",0,0,0,NA,1,1,0
"4335",1,0,0,NA,1,1,0
"4336",0,0,0,NA,1,1,0
"4337",0,0,0,NA,0,1,0
"4338",0,0,0,NA,0,1,0
"4339",1,0,1,NA,1,1,1
"4340",0,0,0,NA,0,1,0
"4341",0,0,0,NA,1,1,0
"4342",0,0,1,NA,1,1,0
"4343",0,0,1,NA,0,1,0
"4344",0,0,1,NA,0,1,1
"4345",0,0,1,NA,0,1,1
"4346",1,0,0,NA,1,1,1
"4347",1,1,1,NA,0,1,1
"4348",0,0,0,NA,0,1,0
"4349",0,0,0,NA,1,1,0
"4350",1,0,0,NA,1,1,1
"4351",0,0,0,NA,1,1,0
"4352",0,0,1,NA,0,0,0
"4353",0,0,0,NA,0,1,0
"4354",0,0,0,NA,0,1,0
"4355",1,1,0,NA,1,1,1
"4356",0,0,1,NA,1,1,0
"4357",1,1,0,NA,1,1,1
"4358",0,0,1,NA,0,1,0
"4359",1,1,0,NA,0,1,1
"4360",0,1,0,NA,0,1,1
"4361",1,1,1,NA,1,1,1
"4362",0,1,0,NA,1,1,1
"4363",0,0,0,NA,0,0,0
"4364",0,0,0,NA,0,1,0
"4365",1,1,0,NA,1,1,1
"4366",1,0,0,NA,1,1,0
"4367",1,0,0,NA,0,1,0
"4368",0,0,1,NA,0,0,0
"4369",0,0,0,NA,0,1,0
"4370",1,0,0,NA,1,1,1
"4371",0,0,0,NA,0,1,1
"4372",1,0,0,NA,0,1,0
"4373",1,1,0,NA,1,1,1
"4374",0,0,0,NA,0,1,0
"4375",0,0,1,NA,1,1,0
"4376",0,0,0,NA,0,1,0
"4377",0,0,0,NA,0,1,1
"4378",1,1,0,NA,1,1,1
"4379",1,1,0,NA,1,1,1
"4380",1,1,0,NA,1,1,1
"4381",0,0,0,NA,1,1,0
"4382",0,0,0,NA,0,1,0
"4383",0,0,0,NA,0,1,0
"4384",1,0,0,NA,0,1,1
"4385",1,1,1,NA,1,1,1
"4386",0,0,0,NA,0,1,0
"4387",1,1,0,NA,0,1,1
"4388",0,1,0,NA,1,1,1
"4389",0,0,0,NA,1,1,1
"4390",0,1,0,NA,0,1,1
"4391",1,1,0,NA,1,1,1
"4392",1,0,0,NA,0,1,0
"4393",0,0,1,NA,1,1,0
"4394",1,0,0,NA,0,1,1
"4395",0,0,0,NA,0,1,0
"4396",1,0,0,NA,1,1,1
"4397",0,0,0,NA,0,1,0
"4398",0,0,1,NA,1,1,0
"4399",0,0,0,NA,0,1,0
"4400",1,0,0,NA,0,1,0
"4401",1,0,0,NA,0,1,0
"4402",1,1,0,NA,1,1,1
"4403",0,0,0,NA,1,1,0
"4404",1,0,1,NA,0,1,0
"4405",0,1,1,NA,1,1,1
"4406",0,0,1,NA,1,1,0
"4407",0,0,0,NA,1,1,0
"4408",1,0,0,NA,1,1,1
"4409",1,0,0,NA,0,1,0
"4410",0,0,0,NA,0,1,0
"4411",1,0,0,NA,1,1,1
"4412",1,0,0,NA,1,1,1
"4413",1,0,0,NA,1,1,0
"4414",1,1,0,NA,1,1,1
"4415",0,1,0,NA,0,1,1
"4416",1,0,0,NA,1,1,1
"4417",0,0,0,NA,1,1,0
"4418",1,1,1,NA,1,1,1
"4419",0,0,0,NA,1,1,0
"4420",0,0,0,NA,0,1,0
"4421",0,0,0,NA,1,1,0
"4422",0,0,0,NA,0,1,0
"4423",1,1,1,NA,1,1,1
"4424",0,0,0,NA,0,1,0
"4425",0,0,1,NA,1,1,0
"4426",0,0,1,NA,0,1,0
"4427",0,0,1,NA,1,1,0
"4428",1,1,0,NA,1,1,1
"4429",0,0,0,NA,0,1,0
"4430",0,0,0,NA,1,1,1
"4431",1,0,1,NA,1,1,0
"4432",0,0,1,NA,0,1,0
"4433",1,0,1,NA,1,1,0
"4434",0,0,1,NA,1,1,0
"4435",0,0,0,NA,0,1,0
"4436",0,0,1,NA,0,1,0
"4437",1,0,1,NA,0,1,0
"4438",0,0,1,NA,0,1,0
"4439",0,0,1,NA,0,1,0
"4440",0,0,1,NA,0,1,0
"4441",0,0,0,NA,1,1,0
"4442",0,0,1,NA,0,1,0
"4443",0,0,1,NA,0,1,0
"4444",0,0,1,NA,0,1,0
"4445",0,0,1,NA,1,1,0
"4446",0,0,0,NA,0,1,0
"4447",0,0,0,NA,0,1,0
"4448",0,0,0,NA,1,1,0
"4449",0,0,0,NA,0,1,0
"4450",0,0,0,NA,0,1,0
"4451",0,0,0,NA,1,1,0
"4452",0,0,0,NA,0,1,0
"4453",0,0,0,NA,0,1,0
"4454",0,0,0,NA,0,1,0
"4455",0,0,0,NA,1,1,0
